query_case_id,case_id,user_id,image_id,image_label,selected_option,satisfaction,confidence,understanding,mean_helpfulness,age_range,education_level,occupation_raw,ai_knowledge_level,domain_knowledge_level,preferred_response_length,preferred_technical_level,preferred_format,perceived_error_impact,preferred_explanation_types_raw,main_goals_raw,case_local_id,timestamp,occupation_list,ai_knowledge_raw,ai_knowledge_desc,domain_knowledge_raw,domain_knowledge_desc,preferred_explanation_types_list,main_goals_list,free_comment,original_image_path,domain,model_predicted_class,model_confidence,initial_description,vqa_support_description,option_A_type,option_B_type,option_C_type,option_D_type,option_E_type,option_F_type,similarity
C0003,C0278,U026,3,img_03,Opción E,2,2,1,1.6666666666666667,18–24,Grado,"Estudiante, Investigador/a (académico)",4,3,Larga: explicación completa y detallada,"Intermedio: algunos términos técnicos, pero fáciles de seguir",Principalmente visual,Alto: el error podría tener consecuencias importantes,"Explicaciones con ejemplos similares, Explicaciones basadas en reglas o razonamientos paso a paso","Transparencia: entender por qué el sistema tomó esa decisión, Confianza: sentir mayor seguridad en la respuesta del sistema, Detección de errores(Debugging): detectar fallos, errores o comportamientos inesperados del sistema, Escrutinio: evaluar críticamente si la decisión del sistema es adecuada, razonable o justa",3,2026-04-07 10:50:51.736,"[""Estudiante"", ""Investigador/a (académico)""]","4 Nivel técnico: he estudiado IA/ML o he hecho proyectos; entiendo métricas, redes neuronales, overfitting, etc.","Nivel técnico: he estudiado IA/ML o he hecho proyectos; entiendo métricas, redes neuronales, overfitting, etc.",3 Intermedio: suelo identificar bastantes y entiendo rasgos/hábitats generales.,Intermedio: suelo identificar bastantes y entiendo rasgos/hábitats generales.,"[""Explicaciones con ejemplos similares"", ""Explicaciones basadas en reglas o razonamientos paso a paso""]","[""Transparencia: entender por qué el sistema tomó esa decisión"", ""Confianza: sentir mayor seguridad en la respuesta del sistema"", ""Detección de errores(Debugging): detectar fallos"", ""errores o comportamientos inesperados del sistema"", ""Escrutinio: evaluar críticamente si la decisión del sistema es adecuada"", ""razonable o justa""]",,/Users/haojie/Desktop/TFM/Imagenes/original/005b457833b6cdf5.jpg,Naturaleza / animales,Serpiente,,"A vibrant green snake with black stripes curls its body, its mouth slightly open to reveal a pink interior, set against a blurred natural background.","The base image shows: A vibrant green snake with black stripes curls its body, its mouth slightly open to reveal a pink interior, set against a blurred natural background.. Original image used as the reference for comparing the XAI explanations.",Anchor,Grad-CAM,Integrated Gradients,LIME,Saliency,,0.8612261317027536
C0003,C0289,U027,3,img_03,Opción B,5,5,5,5.0,18–24,Grado,"Estudiante, Investigador/a (académico)",4,3,Media: explicación breve con algo de detalle,"Intermedio: algunos términos técnicos, pero fáciles de seguir",Texto breve + imagen,Alto: el error podría tener consecuencias importantes,"Explicaciones centradas en atributos o características concretas, Explicaciones basadas en reglas o razonamientos paso a paso, Explicaciones visuales (zonas destacadas en la imagen)","Transparencia: entender por qué el sistema tomó esa decisión, Confianza: sentir mayor seguridad en la respuesta del sistema",3,2026-04-07 15:56:06.179,"[""Estudiante"", ""Investigador/a (académico)""]","4 Nivel técnico: he estudiado IA/ML o he hecho proyectos; entiendo métricas, redes neuronales, overfitting, etc.","Nivel técnico: he estudiado IA/ML o he hecho proyectos; entiendo métricas, redes neuronales, overfitting, etc.",3 Intermedio: suelo identificar bastantes y entiendo rasgos/hábitats generales.,Intermedio: suelo identificar bastantes y entiendo rasgos/hábitats generales.,"[""Explicaciones centradas en atributos o características concretas"", ""Explicaciones basadas en reglas o razonamientos paso a paso"", ""Explicaciones visuales (zonas destacadas en la imagen)""]","[""Transparencia: entender por qué el sistema tomó esa decisión"", ""Confianza: sentir mayor seguridad en la respuesta del sistema""]",,/Users/haojie/Desktop/TFM/Imagenes/original/005b457833b6cdf5.jpg,Naturaleza / animales,Serpiente,,"A vibrant green snake with black stripes curls its body, its mouth slightly open to reveal a pink interior, set against a blurred natural background.","The base image shows: A vibrant green snake with black stripes curls its body, its mouth slightly open to reveal a pink interior, set against a blurred natural background.. Original image used as the reference for comparing the XAI explanations.",Anchor,Grad-CAM,Integrated Gradients,LIME,Saliency,,0.7986286895593766
C0003,C0267,U025,3,img_03,Opción A,4,4,4,4.0,25–34,Doctorado,Investigador/a (académico),5,3,Media: explicación breve con algo de detalle,"Intermedio: algunos términos técnicos, pero fáciles de seguir",Texto breve + imagen,Medio: el error podría causar cierta confusión o problema,"Explicaciones centradas en atributos o características concretas, Explicaciones basadas en reglas o razonamientos paso a paso, Explicaciones visuales (zonas destacadas en la imagen)","Transparencia: entender por qué el sistema tomó esa decisión, Detección de errores(Debugging): detectar fallos, errores o comportamientos inesperados del sistema, Escrutinio: evaluar críticamente si la decisión del sistema es adecuada, razonable o justa",3,2026-04-07 10:46:09.041,"[""Investigador/a (académico)""]","5 Experto: trabajo/investigo en IA; implemento, entreno y evalúo modelos con regularidad.","Experto: trabajo/investigo en IA; implemento, entreno y evalúo modelos con regularidad.",3 Intermedio: suelo identificar bastantes y entiendo rasgos/hábitats generales.,Intermedio: suelo identificar bastantes y entiendo rasgos/hábitats generales.,"[""Explicaciones centradas en atributos o características concretas"", ""Explicaciones basadas en reglas o razonamientos paso a paso"", ""Explicaciones visuales (zonas destacadas en la imagen)""]","[""Transparencia: entender por qué el sistema tomó esa decisión"", ""Detección de errores(Debugging): detectar fallos"", ""errores o comportamientos inesperados del sistema"", ""Escrutinio: evaluar críticamente si la decisión del sistema es adecuada"", ""razonable o justa""]",,/Users/haojie/Desktop/TFM/Imagenes/original/005b457833b6cdf5.jpg,Naturaleza / animales,Serpiente,,"A vibrant green snake with black stripes curls its body, its mouth slightly open to reveal a pink interior, set against a blurred natural background.","The base image shows: A vibrant green snake with black stripes curls its body, its mouth slightly open to reveal a pink interior, set against a blurred natural background.. Original image used as the reference for comparing the XAI explanations.",Anchor,Grad-CAM,Integrated Gradients,LIME,Saliency,,0.7965333308926026
C0003,C0168,U016,3,img_03,Opción A,2,2,2,2.0,18–24,Bachillerato/FP,Estudiante,3,3,Media: explicación breve con algo de detalle,"Intermedio: algunos términos técnicos, pero fáciles de seguir",Texto breve + imagen,Medio: el error podría causar cierta confusión o problema,"Explicaciones con ejemplos similares, Explicaciones basadas en reglas o razonamientos paso a paso, Explicaciones visuales (zonas destacadas en la imagen)","Confianza: sentir mayor seguridad en la respuesta del sistema, Efectividad: recibir una explicación útil para realizar mejor la tarea, Satisfacción: que la explicación resulte clara y útil para ti, Detección de errores(Debugging): detectar fallos, errores o comportamientos inesperados del sistema",3,2026-04-04 23:48:33.891,"[""Estudiante""]","3 Nivel usuario: la he usado alguna vez y entiendo conceptos básicos (modelo, datos, entrenamiento) sin detalle técnico.","Nivel usuario: la he usado alguna vez y entiendo conceptos básicos (modelo, datos, entrenamiento) sin detalle técnico.",3 Intermedio: suelo identificar bastantes y entiendo rasgos/hábitats generales.,Intermedio: suelo identificar bastantes y entiendo rasgos/hábitats generales.,"[""Explicaciones con ejemplos similares"", ""Explicaciones basadas en reglas o razonamientos paso a paso"", ""Explicaciones visuales (zonas destacadas en la imagen)""]","[""Confianza: sentir mayor seguridad en la respuesta del sistema"", ""Efectividad: recibir una explicación útil para realizar mejor la tarea"", ""Satisfacción: que la explicación resulte clara y útil para ti"", ""Detección de errores(Debugging): detectar fallos"", ""errores o comportamientos inesperados del sistema""]",,/Users/haojie/Desktop/TFM/Imagenes/original/005b457833b6cdf5.jpg,Naturaleza / animales,Serpiente,,"A vibrant green snake with black stripes curls its body, its mouth slightly open to reveal a pink interior, set against a blurred natural background.","The base image shows: A vibrant green snake with black stripes curls its body, its mouth slightly open to reveal a pink interior, set against a blurred natural background.. Original image used as the reference for comparing the XAI explanations.",Anchor,Grad-CAM,Integrated Gradients,LIME,Saliency,,0.7837023536105221
C0003,C0157,U015,3,img_03,Opción A,4,4,5,4.333333333333333,18–24,Grado,"Estudiante, Investigador/a (académico)",5,3,Media: explicación breve con algo de detalle,"Intermedio: algunos términos técnicos, pero fáciles de seguir",Texto detallado + imagen,Alto: el error podría tener consecuencias importantes,"Explicaciones con comparaciones o contraejemplos, Explicaciones visuales (zonas destacadas en la imagen)","Transparencia: entender por qué el sistema tomó esa decisión, Detección de errores(Debugging): detectar fallos, errores o comportamientos inesperados del sistema, Educación: aprender más sobre la imagen, el problema o el funcionamiento del sistema, Escrutinio: evaluar críticamente si la decisión del sistema es adecuada, razonable o justa",3,2026-04-04 21:17:50.679,"[""Estudiante"", ""Investigador/a (académico)""]","5 Experto: trabajo/investigo en IA; implemento, entreno y evalúo modelos con regularidad.","Experto: trabajo/investigo en IA; implemento, entreno y evalúo modelos con regularidad.",3 Intermedio: suelo identificar bastantes y entiendo rasgos/hábitats generales.,Intermedio: suelo identificar bastantes y entiendo rasgos/hábitats generales.,"[""Explicaciones con comparaciones o contraejemplos"", ""Explicaciones visuales (zonas destacadas en la imagen)""]","[""Transparencia: entender por qué el sistema tomó esa decisión"", ""Detección de errores(Debugging): detectar fallos"", ""errores o comportamientos inesperados del sistema"", ""Educación: aprender más sobre la imagen"", ""el problema o el funcionamiento del sistema"", ""Escrutinio: evaluar críticamente si la decisión del sistema es adecuada"", ""razonable o justa""]",Poner en qué clase clasificó cada imagen el modelo y con que accuracy,/Users/haojie/Desktop/TFM/Imagenes/original/005b457833b6cdf5.jpg,Naturaleza / animales,Serpiente,,"A vibrant green snake with black stripes curls its body, its mouth slightly open to reveal a pink interior, set against a blurred natural background.","The base image shows: A vibrant green snake with black stripes curls its body, its mouth slightly open to reveal a pink interior, set against a blurred natural background.. Original image used as the reference for comparing the XAI explanations.",Anchor,Grad-CAM,Integrated Gradients,LIME,Saliency,,0.768316852753286
C0004,C0279,U026,4,img_04,Opción E,3,3,4,3.3333333333333335,18–24,Grado,"Estudiante, Investigador/a (académico)",4,3,Larga: explicación completa y detallada,"Intermedio: algunos términos técnicos, pero fáciles de seguir",Principalmente visual,Alto: el error podría tener consecuencias importantes,"Explicaciones con ejemplos similares, Explicaciones basadas en reglas o razonamientos paso a paso","Transparencia: entender por qué el sistema tomó esa decisión, Confianza: sentir mayor seguridad en la respuesta del sistema, Detección de errores(Debugging): detectar fallos, errores o comportamientos inesperados del sistema, Escrutinio: evaluar críticamente si la decisión del sistema es adecuada, razonable o justa",4,2026-04-07 10:50:51.736,"[""Estudiante"", ""Investigador/a (académico)""]","4 Nivel técnico: he estudiado IA/ML o he hecho proyectos; entiendo métricas, redes neuronales, overfitting, etc.","Nivel técnico: he estudiado IA/ML o he hecho proyectos; entiendo métricas, redes neuronales, overfitting, etc.",3 Intermedio: suelo identificar bastantes y entiendo rasgos/hábitats generales.,Intermedio: suelo identificar bastantes y entiendo rasgos/hábitats generales.,"[""Explicaciones con ejemplos similares"", ""Explicaciones basadas en reglas o razonamientos paso a paso""]","[""Transparencia: entender por qué el sistema tomó esa decisión"", ""Confianza: sentir mayor seguridad en la respuesta del sistema"", ""Detección de errores(Debugging): detectar fallos"", ""errores o comportamientos inesperados del sistema"", ""Escrutinio: evaluar críticamente si la decisión del sistema es adecuada"", ""razonable o justa""]",,/Users/haojie/Desktop/TFM/Imagenes/original/009b5378bedaff01.jpg,Naturaleza / animales,Araña,,"A spider is perched on a textured peach-colored wall near a wooden railing, with a small white electrical outlet visible at the bottom left corner of the image.","The base image shows: A spider is perched on a textured peach-colored wall near a wooden railing, with a small white electrical outlet visible at the bottom left corner of the image.. Original image used as the reference for comparing the XAI explanations.",Anchor,Grad-CAM,Integrated Gradients,LIME,Saliency,,0.8612261317027536
C0004,C0290,U027,4,img_04,Opción B,5,5,5,5.0,18–24,Grado,"Estudiante, Investigador/a (académico)",4,3,Media: explicación breve con algo de detalle,"Intermedio: algunos términos técnicos, pero fáciles de seguir",Texto breve + imagen,Alto: el error podría tener consecuencias importantes,"Explicaciones centradas en atributos o características concretas, Explicaciones basadas en reglas o razonamientos paso a paso, Explicaciones visuales (zonas destacadas en la imagen)","Transparencia: entender por qué el sistema tomó esa decisión, Confianza: sentir mayor seguridad en la respuesta del sistema",4,2026-04-07 15:56:06.179,"[""Estudiante"", ""Investigador/a (académico)""]","4 Nivel técnico: he estudiado IA/ML o he hecho proyectos; entiendo métricas, redes neuronales, overfitting, etc.","Nivel técnico: he estudiado IA/ML o he hecho proyectos; entiendo métricas, redes neuronales, overfitting, etc.",3 Intermedio: suelo identificar bastantes y entiendo rasgos/hábitats generales.,Intermedio: suelo identificar bastantes y entiendo rasgos/hábitats generales.,"[""Explicaciones centradas en atributos o características concretas"", ""Explicaciones basadas en reglas o razonamientos paso a paso"", ""Explicaciones visuales (zonas destacadas en la imagen)""]","[""Transparencia: entender por qué el sistema tomó esa decisión"", ""Confianza: sentir mayor seguridad en la respuesta del sistema""]",,/Users/haojie/Desktop/TFM/Imagenes/original/009b5378bedaff01.jpg,Naturaleza / animales,Araña,,"A spider is perched on a textured peach-colored wall near a wooden railing, with a small white electrical outlet visible at the bottom left corner of the image.","The base image shows: A spider is perched on a textured peach-colored wall near a wooden railing, with a small white electrical outlet visible at the bottom left corner of the image.. Original image used as the reference for comparing the XAI explanations.",Anchor,Grad-CAM,Integrated Gradients,LIME,Saliency,,0.7986286895593766
C0004,C0268,U025,4,img_04,Opción B,4,4,4,4.0,25–34,Doctorado,Investigador/a (académico),5,3,Media: explicación breve con algo de detalle,"Intermedio: algunos términos técnicos, pero fáciles de seguir",Texto breve + imagen,Medio: el error podría causar cierta confusión o problema,"Explicaciones centradas en atributos o características concretas, Explicaciones basadas en reglas o razonamientos paso a paso, Explicaciones visuales (zonas destacadas en la imagen)","Transparencia: entender por qué el sistema tomó esa decisión, Detección de errores(Debugging): detectar fallos, errores o comportamientos inesperados del sistema, Escrutinio: evaluar críticamente si la decisión del sistema es adecuada, razonable o justa",4,2026-04-07 10:46:09.041,"[""Investigador/a (académico)""]","5 Experto: trabajo/investigo en IA; implemento, entreno y evalúo modelos con regularidad.","Experto: trabajo/investigo en IA; implemento, entreno y evalúo modelos con regularidad.",3 Intermedio: suelo identificar bastantes y entiendo rasgos/hábitats generales.,Intermedio: suelo identificar bastantes y entiendo rasgos/hábitats generales.,"[""Explicaciones centradas en atributos o características concretas"", ""Explicaciones basadas en reglas o razonamientos paso a paso"", ""Explicaciones visuales (zonas destacadas en la imagen)""]","[""Transparencia: entender por qué el sistema tomó esa decisión"", ""Detección de errores(Debugging): detectar fallos"", ""errores o comportamientos inesperados del sistema"", ""Escrutinio: evaluar críticamente si la decisión del sistema es adecuada"", ""razonable o justa""]",,/Users/haojie/Desktop/TFM/Imagenes/original/009b5378bedaff01.jpg,Naturaleza / animales,Araña,,"A spider is perched on a textured peach-colored wall near a wooden railing, with a small white electrical outlet visible at the bottom left corner of the image.","The base image shows: A spider is perched on a textured peach-colored wall near a wooden railing, with a small white electrical outlet visible at the bottom left corner of the image.. Original image used as the reference for comparing the XAI explanations.",Anchor,Grad-CAM,Integrated Gradients,LIME,Saliency,,0.7965333308926026
C0004,C0169,U016,4,img_04,Opción A,2,2,2,2.0,18–24,Bachillerato/FP,Estudiante,3,3,Media: explicación breve con algo de detalle,"Intermedio: algunos términos técnicos, pero fáciles de seguir",Texto breve + imagen,Medio: el error podría causar cierta confusión o problema,"Explicaciones con ejemplos similares, Explicaciones basadas en reglas o razonamientos paso a paso, Explicaciones visuales (zonas destacadas en la imagen)","Confianza: sentir mayor seguridad en la respuesta del sistema, Efectividad: recibir una explicación útil para realizar mejor la tarea, Satisfacción: que la explicación resulte clara y útil para ti, Detección de errores(Debugging): detectar fallos, errores o comportamientos inesperados del sistema",4,2026-04-04 23:48:33.891,"[""Estudiante""]","3 Nivel usuario: la he usado alguna vez y entiendo conceptos básicos (modelo, datos, entrenamiento) sin detalle técnico.","Nivel usuario: la he usado alguna vez y entiendo conceptos básicos (modelo, datos, entrenamiento) sin detalle técnico.",3 Intermedio: suelo identificar bastantes y entiendo rasgos/hábitats generales.,Intermedio: suelo identificar bastantes y entiendo rasgos/hábitats generales.,"[""Explicaciones con ejemplos similares"", ""Explicaciones basadas en reglas o razonamientos paso a paso"", ""Explicaciones visuales (zonas destacadas en la imagen)""]","[""Confianza: sentir mayor seguridad en la respuesta del sistema"", ""Efectividad: recibir una explicación útil para realizar mejor la tarea"", ""Satisfacción: que la explicación resulte clara y útil para ti"", ""Detección de errores(Debugging): detectar fallos"", ""errores o comportamientos inesperados del sistema""]",,/Users/haojie/Desktop/TFM/Imagenes/original/009b5378bedaff01.jpg,Naturaleza / animales,Araña,,"A spider is perched on a textured peach-colored wall near a wooden railing, with a small white electrical outlet visible at the bottom left corner of the image.","The base image shows: A spider is perched on a textured peach-colored wall near a wooden railing, with a small white electrical outlet visible at the bottom left corner of the image.. Original image used as the reference for comparing the XAI explanations.",Anchor,Grad-CAM,Integrated Gradients,LIME,Saliency,,0.7837023536105221
C0004,C0158,U015,4,img_04,Opción E,3,2,3,2.6666666666666665,18–24,Grado,"Estudiante, Investigador/a (académico)",5,3,Media: explicación breve con algo de detalle,"Intermedio: algunos términos técnicos, pero fáciles de seguir",Texto detallado + imagen,Alto: el error podría tener consecuencias importantes,"Explicaciones con comparaciones o contraejemplos, Explicaciones visuales (zonas destacadas en la imagen)","Transparencia: entender por qué el sistema tomó esa decisión, Detección de errores(Debugging): detectar fallos, errores o comportamientos inesperados del sistema, Educación: aprender más sobre la imagen, el problema o el funcionamiento del sistema, Escrutinio: evaluar críticamente si la decisión del sistema es adecuada, razonable o justa",4,2026-04-04 21:17:50.679,"[""Estudiante"", ""Investigador/a (académico)""]","5 Experto: trabajo/investigo en IA; implemento, entreno y evalúo modelos con regularidad.","Experto: trabajo/investigo en IA; implemento, entreno y evalúo modelos con regularidad.",3 Intermedio: suelo identificar bastantes y entiendo rasgos/hábitats generales.,Intermedio: suelo identificar bastantes y entiendo rasgos/hábitats generales.,"[""Explicaciones con comparaciones o contraejemplos"", ""Explicaciones visuales (zonas destacadas en la imagen)""]","[""Transparencia: entender por qué el sistema tomó esa decisión"", ""Detección de errores(Debugging): detectar fallos"", ""errores o comportamientos inesperados del sistema"", ""Educación: aprender más sobre la imagen"", ""el problema o el funcionamiento del sistema"", ""Escrutinio: evaluar críticamente si la decisión del sistema es adecuada"", ""razonable o justa""]",Poner en qué clase clasificó cada imagen el modelo y con que accuracy,/Users/haojie/Desktop/TFM/Imagenes/original/009b5378bedaff01.jpg,Naturaleza / animales,Araña,,"A spider is perched on a textured peach-colored wall near a wooden railing, with a small white electrical outlet visible at the bottom left corner of the image.","The base image shows: A spider is perched on a textured peach-colored wall near a wooden railing, with a small white electrical outlet visible at the bottom left corner of the image.. Original image used as the reference for comparing the XAI explanations.",Anchor,Grad-CAM,Integrated Gradients,LIME,Saliency,,0.768316852753286
C0005,C0280,U026,5,img_05,Opción F (Ninguna),1,1,1,1.0,18–24,Grado,"Estudiante, Investigador/a (académico)",4,3,Larga: explicación completa y detallada,"Intermedio: algunos términos técnicos, pero fáciles de seguir",Principalmente visual,Alto: el error podría tener consecuencias importantes,"Explicaciones con ejemplos similares, Explicaciones basadas en reglas o razonamientos paso a paso","Transparencia: entender por qué el sistema tomó esa decisión, Confianza: sentir mayor seguridad en la respuesta del sistema, Detección de errores(Debugging): detectar fallos, errores o comportamientos inesperados del sistema, Escrutinio: evaluar críticamente si la decisión del sistema es adecuada, razonable o justa",5,2026-04-07 10:50:51.736,"[""Estudiante"", ""Investigador/a (académico)""]","4 Nivel técnico: he estudiado IA/ML o he hecho proyectos; entiendo métricas, redes neuronales, overfitting, etc.","Nivel técnico: he estudiado IA/ML o he hecho proyectos; entiendo métricas, redes neuronales, overfitting, etc.",3 Intermedio: suelo identificar bastantes y entiendo rasgos/hábitats generales.,Intermedio: suelo identificar bastantes y entiendo rasgos/hábitats generales.,"[""Explicaciones con ejemplos similares"", ""Explicaciones basadas en reglas o razonamientos paso a paso""]","[""Transparencia: entender por qué el sistema tomó esa decisión"", ""Confianza: sentir mayor seguridad en la respuesta del sistema"", ""Detección de errores(Debugging): detectar fallos"", ""errores o comportamientos inesperados del sistema"", ""Escrutinio: evaluar críticamente si la decisión del sistema es adecuada"", ""razonable o justa""]",,/Users/haojie/Desktop/TFM/Imagenes/original/009d556a9aa06e1b.jpg,Naturaleza / animales,Mariposa,,"A butterfly with black wings adorned with orange and white spots rests on a white wooden structure, surrounded by tall green leaves and a blurred green background.","The base image shows: A butterfly with black wings adorned with orange and white spots rests on a white wooden structure, surrounded by tall green leaves and a blurred green background.. Original image used as the reference for comparing the XAI explanations.",Anchor,Grad-CAM,Integrated Gradients,LIME,Saliency,,0.8612261317027536
